,mode
8012,3
74189,3
65337,1
12962,1
12008,3
20197,0
4834,1
77932,1
55873,3
79011,3
49325,3
69850,3
52053,3
58427,3
8065,1
8000,0
70654,1
33887,0
26178,3
52140,0
10493,3
54996,0
31747,3
53386,3
38907,3
15658,3
27899,3
39651,3
18789,0
74998,1
69003,1
32728,3
41159,1
24291,1
8963,3
14641,1
576,1
35605,3
2924,3
43171,3
60123,1
55418,3
2411,3
64571,3
6238,3
78903,3
43275,1
2947,3
60731,1
38369,3
62531,1
75863,3
15942,1
54278,1
5161,1
75303,0
64894,1
43808,1
11289,3
61553,1
60358,1
5599,0
18918,1
73323,3
77649,1
14275,0
8032,3
31354,1
3183,3
53914,2
4852,0
74357,1
12438,3
30022,2
4164,3
45941,3
40290,1
17944,3
10535,3
73258,3
8527,1
62942,3
4200,3
48760,3
36822,3
62452,0
11068,1
25421,3
40996,0
27589,0
43042,0
8353,1
2611,1
74576,3
78750,3
77437,0
36525,3
41583,0
12029,1
43250,3
26527,0
39678,1
55908,1
41510,3
7420,3
70664,0
35730,0
18025,3
56948,3
5781,1
13276,3
67812,3
59504,3
4762,0
37708,0
78046,3
8283,3
70816,1
18952,3
51339,1
58491,0
73011,3
69839,3
59930,1
66257,1
52554,3
24978,0
44996,3
17828,3
66699,1
31240,0
13771,1
45514,1
17314,1
2070,0
8515,3
15783,3
54858,3
55615,1
56881,3
39705,1
74437,1
44155,3
54814,0
51209,1
42042,3
1691,0
7921,3
9534,3
30870,1
60811,1
1693,3
24761,3
61611,1
33763,1
4616,1
47680,3
65125,1
72877,3
79061,3
31538,1
25937,1
80053,3
45137,1
43781,3
35556,1
76485,3
42341,1
18559,3
78197,1
25778,1
6260,1
58130,3
10190,3
47466,1
17217,1
70334,1
21465,1
36559,3
27156,2
5584,3
46448,1
69162,1
30541,0
40963,1
6831,1
21237,3
20494,0
50660,1
9816,1
63419,1
30006,3
52956,1
68255,3
52996,1
36329,1
60894,1
54125,1
47698,3
30625,0
3398,0
78501,3
23304,0
37476,3
11274,3
1760,3
12972,1
4080,1
21016,0
80150,3
49626,3
38711,1
16186,1
39775,3
79387,1
59420,0
14344,1
78134,1
290,0
81084,1
59921,1
76322,3
8823,1
36979,3
19806,3
65086,1
33941,1
789,0
36259,3
61425,0
10334,3
68637,3
59645,1
60387,1
40957,1
3724,3
17088,3
21103,3
57596,1
79810,0
77803,1
49887,0
76007,3
21756,3
79966,1
24250,0
69030,3
29035,0
51090,0
30729,0
34611,0
3678,3
36665,1
77355,0
56525,1
15126,0
62735,0
64629,1
10067,1
57618,3
41990,0
2964,0
4444,0
70595,0
7179,1
28433,0
52713,3
79247,1
28253,1
58803,3
60493,1
57162,3
37546,1
57863,3
79266,3
42191,0
43318,3
11175,1
65191,1
2677,2
55121,3
56214,3
69753,3
50557,0
13489,0
63757,0
58267,3
30794,3
44837,3
66374,1
3745,0
67827,1
3325,3
40483,3
51377,1
57519,0
36724,3
53823,0
46876,0
46989,0
9009,1
40995,0
20935,1
55737,1
71840,2
75380,1
59899,3
74253,1
58112,1
39374,3
54737,1
54008,3
14040,0
45102,3
30413,3
61895,0
35071,3
38011,0
25490,1
47402,2
70019,0
56837,3
70240,1
20446,1
17025,3
33784,0
58614,3
63629,3
31567,3
78658,3
36155,3
79492,2
8157,1
3336,0
45604,1
23549,3
34101,1
57472,0
61121,3
60971,3
23665,3
47793,3
54704,3
63135,2
18751,1
78273,1
54701,3
15777,0
13792,2
65523,3
75958,3
18515,3
33963,1
62761,1
27144,3
34128,1
32636,3
28651,1
76663,1
74665,0
41525,0
13896,2
35306,1
35373,3
14839,1
26902,0
37121,1
69792,1
14197,1
6223,3
21871,3
19003,1
33355,3
63759,0
11579,3
50667,3
26991,1
28571,3
14133,3
75229,3
58834,3
7199,1
9070,3
22523,1
56876,1
66858,0
49302,3
66768,3
28359,3
27977,3
36074,2
79069,3
50598,3
60879,0
74049,3
54636,1
31536,0
46189,1
69725,3
44353,1
5379,3
26455,3
23323,0
5664,1
34373,3
9365,3
28611,3
74112,3
53540,2
6489,0
50671,3
80059,0
55960,1
51194,3
1471,3
34771,3
15092,3
25436,1
337,3
80396,3
30695,3
45048,1
485,1
7791,3
55966,0
12740,3
31227,3
61061,0
44504,0
6068,1
3977,3
53448,1
33246,3
1266,1
74482,0
45953,3
52174,3
79725,0
14787,3
39009,0
40727,1
16400,2
23823,1
67080,1
8010,3
10659,1
3949,3
31293,3
28735,1
28160,1
31360,0
53655,1
54526,0
77918,1
51050,3
74775,3
35215,3
21319,3
56182,1
70486,1
66096,3
61334,3
18604,0
1259,1
19459,0
57869,1
62966,0
22975,3
37112,1
71783,1
70932,3
18887,1
55303,3
34572,1
1844,0
10980,3
80500,3
61777,3
19467,3
40113,3
56048,0
2421,3
69550,1
1394,3
36183,3
57329,1
26727,3
9995,1
7913,3
74936,0
39100,3
14929,1
29678,0
41357,3
80035,1
73485,0
73844,1
59319,3
72298,1
52285,3
38439,3
56730,1
70530,0
75538,1
4069,3
451,3
483,3
22188,3
11931,1
20856,1
16278,3
53762,3
17551,2
72331,1
56940,1
57400,0
15453,0
487,1
32615,3
73837,0
65301,1
71935,1
54007,1
13060,1
4188,3
38212,0
1042,3
46095,2
4555,3
9119,3
77942,3
39387,1
60247,0
56728,1
67864,0
19335,1
18947,3
47381,3
61662,3
24831,3
66744,2
10228,1
10096,0
52362,3
30859,1
17574,3
31305,3
55909,1
79423,1
33331,1
76104,3
24931,1
20250,1
56007,2
8747,1
2209,1
66270,0
3166,3
69194,3
25040,3
80246,0
15395,0
10623,2
44182,3
46492,3
49503,3
13974,0
42257,1
26228,0
18617,1
58910,1
17984,1
51461,0
69974,1
8601,0
27853,1
6713,3
23270,3
14890,1
75873,3
3475,1
33546,3
39048,1
38721,3
37722,3
6101,1
20163,3
13164,0
44741,1
41989,1
16867,1
30298,1
29622,1
77532,3
41032,1
18665,3
35701,3
6087,1
65430,0
62064,3
44560,1
26885,0
28724,1
45811,3
75574,0
28530,3
22353,3
80427,1
64317,1
69462,1
19399,1
31518,3
73529,3
34789,1
42807,3
29472,3
68145,3
66246,0
69591,3
61496,1
23740,1
21716,3
22272,3
71073,1
33375,3
38188,1
20353,1
62073,1
10898,1
5178,3
44446,0
29470,3
49828,1
63444,0
63889,3
77346,0
20639,3
21882,3
69052,1
25964,3
25618,3
49259,3
61647,3
10809,1
7997,0
32719,3
5555,3
62526,3
78294,2
44874,1
37120,3
36286,1
44126,3
57636,1
67517,0
47637,1
13583,1
71685,3
37490,0
55154,3
21307,3
26203,1
19958,3
44782,0
145,1
17139,3
26768,1
10726,1
14171,3
10233,3
72857,3
27111,0
4718,3
7700,1
39970,3
73248,1
27475,0
40680,3
2397,0
23476,0
31262,1
14783,1
35818,1
56084,3
8715,3
21774,3
8599,3
506,3
31614,1
41813,2
43556,3
34904,3
63030,3
31255,3
18259,3
19905,1
48759,3
41866,3
52822,3
61118,3
4755,3
4340,3
11379,1
37133,1
65673,3
52904,3
48344,3
19162,1
78737,1
57344,2
64556,3
65261,1
43281,1
16560,3
45433,0
72019,1
25180,0
10509,1
21198,1
23074,1
70311,3
58511,3
74802,0
39395,3
49981,3
3710,1
30519,1
49670,3
5091,3
47510,3
71239,0
30185,1
39602,1
3960,3
76138,3
23937,1
43639,3
74942,3
65190,1
4190,3
78179,1
15365,3
41049,3
21137,1
34303,3
21693,3
68772,1
75696,0
65919,0
45746,3
14245,1
72343,3
51236,3
79078,3
1399,3
74480,1
72299,1
72989,0
41843,2
63234,0
6709,1
9307,1
25115,1
11864,1
2936,1
39828,0
2430,1
65405,3
48116,0
71434,1
58313,3
46524,1
54830,1
13407,1
42689,3
35351,3
6982,1
36885,2
71486,3
13113,1
67189,2
79317,2
10443,0
53550,1
21443,3
50743,1
79628,1
62030,3
24959,0
42969,1
80340,3
18578,3
18717,1
78807,3
45462,3
55936,1
16884,3
20191,3
17275,0
55504,1
10056,1
47954,3
54605,1
58716,0
7819,1
65289,3
72495,3
39782,3
55135,3
65620,2
3266,3
27492,1
50823,3
16827,0
62159,0
40211,1
8505,3
69534,0
18966,3
74523,1
69334,1
77061,3
683,2
34546,0
21606,3
78717,3
69799,0
54677,0
70195,1
73203,3
22459,1
80197,0
21262,1
16240,0
59409,1
2018,1
26999,0
11391,1
25286,3
7042,1
24011,3
39407,1
9362,3
35386,1
52685,3
16410,1
45856,3
41001,0
52145,0
47351,3
74983,2
75548,1
26490,3
67989,1
31428,3
43997,1
64527,0
30683,1
16784,3
11718,3
79207,2
12244,0
72604,2
24396,0
13815,1
75008,3
13736,1
16130,0
22105,3
23583,0
49484,3
61624,1
62086,0
53382,1
7035,3
23681,0
66392,1
9642,1
41863,3
51870,3
75705,1
46721,1
15370,0
70115,3
57127,1
57650,3
15902,3
62214,2
22254,3
61088,3
10518,1
46729,1
3498,3
57531,1
16833,0
50060,1
70012,1
60681,2
71413,3
17440,3
26606,1
48556,0
74240,1
59438,3
78313,1
56841,0
6377,1
31313,3
50004,1
4490,3
64421,3
36746,0
11051,0
76897,3
44461,1
42706,1
45780,0
10786,0
45447,1
4367,3
50540,3
21985,3
13778,1
65600,0
22761,1
56294,3
7113,0
42577,3
58758,3
43938,1
13195,3
68505,0
57017,3
69940,1
11216,1
3911,0
68158,3
35012,3
53606,3
34902,0
56028,3
29684,3
14659,3
67798,1
26037,1
20792,1
18904,1
43488,0
76284,3
51593,1
69758,3
30089,1
2120,1
50142,1
8722,1
31772,3
4024,0
10550,1
53168,3
79004,3
72958,3
46684,3
16958,3
27748,3
24227,3
39054,0
75513,3
24243,0
55209,3
24744,0
53587,3
59847,3
13354,3
37639,3
50199,0
59780,1
59781,0
50615,1
24051,3
25084,3
28787,1
21085,1
18973,3
12669,1
7690,3
75462,0
52836,3
47754,2
13594,1
39889,0
797,0
51480,3
36152,1
34941,1
52761,0
52179,3
55061,1
16616,3
33779,0
39025,0
10070,1
17058,3
51445,0
44561,1
22407,3
31756,3
65556,1
29842,3
51641,3
30894,3
42018,2
44790,3
40845,1
27653,3
27483,3
35587,0
28385,3
79872,0
29955,1
64529,1
20014,1
36873,1
18262,3
51676,0
13967,3
14876,1
23905,3
13735,0
13390,0
80250,3
64368,3
34070,3
52340,3
4964,3
49504,3
6637,3
47128,3
58129,1
78210,1
51299,2
67878,3
2006,1
41371,0
16770,3
43831,1
8693,3
23071,1
66529,1
77081,1
12413,0
79716,1
59868,3
9408,3
2447,0
19687,3
38639,1
37303,0
28749,3
12113,3
36763,3
27447,1
1198,3
36241,3
40463,3
9138,3
49662,3
73076,1
57248,1
58853,3
28612,3
4808,0
61542,3
70084,0
17660,1
3667,3
70580,3
63296,0
79082,0
48259,1
56671,1
17414,3
42563,3
21962,3
41128,2
872,1
17958,3
52519,3
32021,1
76164,0
305,3
11263,1
46509,1
54503,0
51905,3
6453,0
9644,1
6208,3
29495,3
43123,1
3213,2
28821,3
67772,1
31247,1
47165,3
43871,0
4993,0
5736,1
57561,3
72568,0
64972,1
1409,0
24101,3
43671,3
57657,3
53415,0
73367,3
69492,3
67060,1
80508,0
48987,1
63826,1
10429,3
52191,3
1874,3
53662,1
24897,3
14416,3
8653,3
50262,3
7644,3
13119,3
69420,1
56957,3
49185,2
32389,1
650,1
71012,1
65645,3
14184,3
80592,3
25015,0
40508,0
75473,1
54157,3
23935,2
66327,1
75787,1
9609,3
2400,1
3207,1
15055,0
61696,3
234,0
38853,1
47248,1
77627,1
39768,3
13589,3
66285,3
49823,3
59122,0
68919,3
61081,1
11651,2
33025,3
65926,1
35813,1
27531,1
24941,1
11994,3
54874,1
39573,3
1360,1
30100,0
57506,1
72057,0
32818,3
36624,3
1939,1
4236,0
63895,3
63564,1
40059,0
35236,2
62290,1
23781,1
4666,0
6531,1
23075,3
55650,3
34952,3
4223,0
73961,1
47182,1
58336,3
47083,1
79476,0
55057,1
49835,1
46908,3
27948,0
65167,3
19407,3
36131,1
7472,3
58931,3
79036,3
48846,3
78171,3
5094,3
59173,0
64584,0
46683,3
48754,3
56927,3
14307,1
65027,3
29828,3
10631,3
36388,1
77372,3
45474,0
59619,0
57377,3
49299,1
31621,3
41237,1
80146,3
79565,3
76011,3
18636,1
34462,3
30604,1
66959,1
38775,3
52396,3
26111,2
19640,3
10891,3
9946,1
59662,1
79255,3
41736,3
56297,0
82,3
65478,1
13199,1
43073,3
78625,0
43942,0
68699,3
57689,3
30060,3
9139,3
30072,3
76995,1
16815,2
76945,0
41842,0
36805,1
14099,3
9775,3
73134,0
53861,1
60177,0
60826,0
47161,1
14837,1
17195,3
58722,3
49130,1
54685,0
61277,1
23536,0
25302,1
24462,3
44548,1
16602,3
13244,1
15229,0
50852,3
78177,3
23427,0
1011,2
24231,3
72475,3
48641,1
53846,0
51850,1
35097,1
68262,3
68310,1
44863,3
77763,3
13763,1
16067,1
74333,3
31626,0
4991,3
70336,3
61006,3
23425,1
61126,3
57424,0
12095,1
44594,3
22522,1
53960,3
20242,1
17340,1
42394,1
22247,2
35925,0
11295,0
54838,3
8203,1
11132,1
52207,3
13878,1
2353,3
75127,3
53283,1
54152,1
78442,3
1834,1
46210,1
49781,3
20386,1
77741,1
78065,1
11828,0
44093,3
7271,3
50571,0
39206,1
70628,3
68702,3
79753,1
64927,1
72508,3
15117,1
73818,1
16908,1
56896,1
44241,0
8554,0
66861,1
5585,3
60298,1
14685,0
3534,3
56394,3
36277,1
38488,0
1742,0
6673,3
51169,2
74801,2
5096,3
57106,3
14666,3
12785,1
2981,1
19794,3
67918,3
49217,2
68421,3
39440,1
61458,1
40965,1
76551,3
65371,0
31334,1
77094,3
10227,1
34058,1
4804,1
35456,1
28337,3
54407,0
61557,0
77481,3
57950,1
30093,1
45574,3
11291,3
66153,1
6387,0
39273,3
65387,0
48311,1
78890,1
40452,3
59851,1
55138,3
5968,1
42621,1
16722,3
4186,3
7046,3
19098,3
45820,0
8174,3
37113,1
28849,3
15468,1
51141,3
64530,1
62359,0
58149,0
27568,3
61262,3
53148,3
73515,3
9379,1
25060,1
14176,3
55167,3
54981,0
46402,3
68349,1
23990,3
6775,3
68133,3
3518,1
72669,0
43654,1
70607,1
38541,1
70886,1
14730,3
56854,3
20414,0
57794,3
49101,3
38024,0
30530,1
32229,3
71780,3
8652,1
37315,1
73985,1
605,3
41012,2
897,0
16010,3
37709,0
67706,3
28709,1
14075,0
78049,3
78630,1
27163,0
3463,0
11326,1
29952,1
41757,3
50423,1
14853,3
12549,0
71952,0
13173,0
67320,1
73833,3
73739,0
24055,3
40889,1
19108,3
51422,3
27633,3
77564,1
23319,0
66444,1
13430,3
33891,1
44260,3
2904,2
45854,3
53749,3
25480,0
70555,3
31809,3
74605,3
69981,1
64592,3
72437,0
61673,3
11325,0
28192,3
4888,3
10203,3
24463,3
57895,3
69489,1
14386,1
52642,3
41284,3
32380,1
74190,3
78525,3
10322,0
51665,3
59068,3
10661,1
3864,3
32267,3
70569,3
63008,0
25355,0
55849,3
56774,3
41978,3
8127,0
68386,1
22963,3
23183,1
41040,0
51101,1
58341,1
27157,2
8208,1
11506,1
46925,0
44349,0
60229,1
58820,3
36400,3
10722,1
72687,0
39708,0
74546,1
39598,2
12281,1
5334,0
54894,1
70980,3
44696,3
35228,1
49869,3
8534,3
2214,3
45318,3
57398,1
66939,1
72244,0
80524,3
42142,1
21375,3
19606,0
10705,1
35017,3
62441,3
43406,3
73815,1
46072,1
6836,3
27841,3
8185,3
60331,0
33469,1
43682,3
20797,0
48523,3
1075,0
56551,1
3856,1
11629,3
24696,0
13823,3
38148,3
35935,0
11693,1
55028,0
49601,1
53856,1
39302,1
14531,1
61620,1
42272,1
4978,1
28655,3
100,3
69659,1
78913,3
47995,1
63505,1
38919,3
23838,0
5403,1
70946,1
43967,1
40494,1
16396,0
51900,0
80613,2
19638,1
65821,1
33152,3
33435,0
28560,3
50486,0
79971,0
47394,1
72803,1
28534,3
53077,1
25544,3
23103,0
52760,1
4624,3
76101,2
59157,0
64875,3
46935,1
64189,0
63959,3
11679,1
18634,3
46632,0
21353,3
63809,0
34734,3
38389,0
4578,1
44495,0
60216,3
64672,0
17428,0
73644,3
56756,0
2553,3
10868,1
53409,1
18454,3
52214,1
55326,1
3062,3
55782,1
30572,1
18043,3
26067,1
78057,3
74628,3
39441,1
46155,1
34090,1
74005,1
33557,0
13508,3
76192,3
3187,3
30070,3
63447,3
34927,1
49229,0
31377,3
48419,1
12228,3
12965,1
46939,1
4294,0
3865,3
21559,1
34829,1
32337,0
81019,1
80423,1
1964,3
5402,1
63730,3
10158,0
31053,1
37214,1
49432,0
9156,1
20341,3
23024,0
48643,0
57394,1
57327,0
1690,0
59528,3
8862,1
60434,1
12794,0
43003,3
70749,3
50581,3
35409,1
78488,3
11631,3
67703,3
67745,3
2063,1
16550,2
49152,1
79051,3
9071,3
39325,3
19584,0
59088,1
79861,0
23925,0
9973,1
70526,0
54920,1
41767,3
54158,3
45605,1
27812,3
12405,1
40273,0
23877,3
71931,1
17953,3
24269,2
16637,1
74230,1
65110,3
23115,3
62210,0
8965,3
80364,0
58400,3
32563,1
45023,3
31140,3
78314,3
63846,3
76379,1
75136,1
31708,1
43211,3
46703,3
14383,1
46471,1
34825,3
17650,3
63402,1
44183,3
67646,0
56517,1
57527,2
53611,3
64806,2
7929,3
2478,3
6639,0
6064,3
79608,0
18407,1
34161,3
18611,0
2959,1
10154,3
78275,1
60121,1
3926,3
41206,3
6177,3
77445,3
66588,3
41484,1
80853,1
52993,1
60555,1
8887,1
37466,3
65345,3
37729,0
46973,3
46814,1
74227,3
58142,1
8280,3
21620,1
43034,1
68271,3
26850,1
4902,3
52872,3
46821,3
36123,1
18420,3
10767,3
76491,1
2427,3
64080,1
12919,3
55440,0
76197,3
49179,1
68509,3
44802,1
69608,3
4661,3
23863,1
56066,2
32055,3
37063,1
45224,3
36795,3
46441,3
12548,0
40459,0
61730,1
11777,3
80994,0
64802,2
67303,3
53591,2
5429,1
54533,1
52097,3
17308,1
78042,1
67040,3
6842,3
8526,1
18723,1
46915,3
21340,1
77102,3
9676,2
4864,3
28143,1
39583,3
14903,1
3015,1
64511,3
70810,1
21278,1
39766,3
40586,3
30639,1
2241,0
70445,3
46824,3
15326,1
66227,0
52584,3
22234,1
36215,1
21700,3
77997,3
66499,0
14151,3
71433,3
37364,2
33806,1
4206,1
81043,1
53907,1
70805,1
63357,1
50846,3
3562,3
69894,3
37767,0
73946,1
26669,1
10149,1
63463,3
38260,3
31063,1
29385,1
6795,0
10856,3
63289,1
73453,1
15369,1
17945,3
59423,3
14867,1
49555,1
60498,3
47443,3
66371,1
4736,1
24835,1
29628,3
8849,3
14660,3
68605,3
70061,1
70343,1
54682,3
17505,1
19843,3
9185,1
57587,1
20952,0
25519,3
64599,3
28185,3
30246,1
15009,1
43184,3
43534,3
52545,1
79258,3
59245,0
54834,1
62558,1
56340,3
45602,1
44555,1
42252,1
39781,3
67647,1
47676,3
75943,0
73399,0
64049,3
52873,0
37386,1
47769,0
23462,1
40779,0
529,3
33673,3
55743,3
77787,1
28268,3
51929,3
4231,1
57592,0
53626,3
53842,3
53565,0
36935,3
73446,3
59958,3
50034,3
45284,3
58273,1
24870,3
40765,0
16008,3
3322,3
59549,0
72028,3
34319,3
53375,0
49214,0
29052,3
3741,3
13811,1
45995,1
55703,0
20762,1
247,0
11188,3
59415,1
38190,0
10004,3
58151,3
13555,1
60275,0
65892,3
21922,1
60105,3
69216,1
53736,0
61283,3
41849,3
63630,1
66535,3
72260,1
27664,1
76504,0
27619,3
56944,3
26328,3
7430,3
6817,1
2846,3
80046,0
77706,1
1376,3
54430,1
8885,3
42791,3
13761,3
11112,3
15337,3
49926,0
76819,0
75316,3
65759,3
32401,3
30784,1
36759,3
42105,1
60778,0
51022,3
22155,1
59835,3
34826,2
56727,1
38790,3
36098,3
6557,0
7068,3
24569,1
58192,1
58440,1
35940,0
48855,3
11361,3
4731,0
44039,1
10112,3
2479,3
3769,0
33873,1
40254,3
8911,0
55194,3
7943,1
5979,3
55546,1
59650,3
48612,3
46431,3
37474,1
21491,1
67272,1
17843,1
12657,1
17538,3
77969,3
66598,3
14970,3
75720,1
67140,3
54758,3
36769,3
61195,3
80630,3
72855,3
43624,3
46750,3
79661,3
26011,0
62207,1
318,1
48833,3
13952,3
46678,0
13348,1
8072,3
61443,2
35276,3
75763,1
38264,3
29859,3
67702,1
28198,1
4274,3
32807,1
27535,1
37702,0
72424,3
34139,3
48332,1
1076,0
57294,0
288,3
44630,1
3492,1
10185,3
17405,1
66794,1
832,0
77643,1
53000,1
21370,3
58131,0
20394,3
73608,1
44967,3
57008,1
67281,1
7661,0
74894,0
57753,1
3041,1
76451,3
54343,1
34616,1
16975,0
64380,1
58882,1
21884,3
25049,3
37252,3
2822,1
52384,1
24774,3
59369,1
22939,0
78511,3
76397,0
14862,3
25278,1
32270,1
21664,1
26508,0
24919,3
5922,1
5699,0
48105,1
20454,1
20533,3
69640,2
4840,3
55772,3
39897,3
59392,3
63913,3
17460,1
55227,3
20100,3
6722,2
18001,2
45531,1
33803,1
65232,3
77077,3
8,3
56658,3
1365,3
79100,1
9537,0
41530,3
62989,3
68743,0
202,0
48429,3
13692,1
75500,3
35331,3
37589,1
58109,1
2057,0
67891,2
3522,1
9799,0
18064,3
67871,1
7261,0
71536,3
10288,3
54208,3
5044,3
13369,1
4742,1
13357,1
33818,0
49803,1
59142,3
7992,1
13950,1
50699,0
75815,1
715,1
48343,3
5383,0
8553,0
39558,3
9607,3
52808,3
75468,1
23855,1
50083,3
18898,3
47312,1
53179,0
372,3
48169,1
21928,1
43893,1
2699,3
8255,2
23360,1
53649,1
19651,1
10038,3
25294,3
75536,1
16236,3
2160,3
6900,0
42161,3
51947,1
13319,1
54890,1
21938,1
43263,3
15920,1
42019,2
71355,1
71053,3
77241,1
78634,3
71224,3
25837,3
74370,3
40235,1
77114,3
62372,1
25818,1
57164,3
47223,3
1857,1
8323,0
29681,0
13766,3
24246,0
51647,3
64717,0
19862,0
25308,3
61698,3
53227,3
32456,3
45517,1
26062,1
4987,3
43953,0
40288,3
44310,1
78085,3
47440,3
1420,3
63595,1
63154,3
22524,1
55644,0
64030,3
52287,0
51273,1
23553,3
78289,3
32187,3
38199,1
71467,1
36087,3
7694,1
42580,1
58430,3
32894,3
9629,3
52463,0
47175,1
39276,3
51998,1
60981,0
32208,0
3791,3
69432,3
35175,3
61074,2
22404,0
47077,1
23910,1
23184,1
37565,1
29469,3
46963,1
68802,0
58896,0
4424,0
15560,0
16583,3
4560,3
18764,1
21294,0
41004,0
34120,0
17822,3
59005,3
5433,1
70506,3
44294,1
53537,1
57747,1
15238,3
30146,1
49645,3
12105,3
71175,3
44759,1
69154,1
48377,0
14975,3
78955,3
24681,3
56169,0
41573,1
69622,3
4228,0
16791,1
34713,3
23853,1
56228,1
33336,1
76339,0
70085,0
76658,0
30221,1
50509,0
51176,1
63882,1
71951,3
63506,1
74283,0
78414,1
79105,3
17798,3
77613,1
28065,3
12166,3
49824,1
51975,0
27005,1
34253,1
8992,1
65660,1
27145,3
2634,1
41104,0
4022,3
15756,1
47060,3
21530,1
71511,2
1050,3
64726,3
24833,0
59411,1
80704,0
26088,3
14684,1
16942,3
13333,1
47581,3
31002,1
23926,1
50382,3
54955,0
46323,3
22830,2
19448,1
544,0
49211,0
11975,3
1887,1
72185,3
42778,1
27141,1
65637,3
7562,3
63859,3
46366,3
59688,0
25839,3
73626,1
65686,3
9502,3
48100,3
10437,1
42423,3
13135,0
2477,3
75778,3
50868,1
8338,3
59084,3
4821,1
77860,3
9080,0
68559,1
72622,2
43375,0
32420,3
39355,3
71687,3
52569,1
80292,1
19024,3
4115,3
31576,1
6051,0
25158,3
59013,0
50135,0
12142,1
34968,3
11774,3
19784,0
40157,3
18050,0
60214,3
8086,0
67518,0
53768,0
46478,3
44974,3
59944,1
65381,1
57818,3
73634,1
32571,3
47709,3
59041,1
40023,3
24086,3
27100,1
33588,2
57569,3
78026,1
26859,3
66763,1
36173,1
43176,3
71871,3
32390,1
5210,1
45625,0
17751,0
32253,0
13616,1
67701,1
35627,1
4175,1
12077,3
60671,1
55155,3
25774,1
13158,1
22166,0
25724,3
9507,0
78519,3
63367,3
10736,1
29633,0
25935,1
18206,0
16587,3
19297,1
36267,1
38019,3
73074,1
6226,1
73489,3
74156,3
50307,3
5720,3
62307,1
10373,1
60015,3
24732,3
10328,3
58318,3
31948,1
66034,3
25704,0
29519,1
44341,0
65693,3
26167,3
79700,1
28443,3
78543,0
40986,1
80798,2
68346,1
284,0
27039,1
78727,3
71826,0
63727,3
71113,3
58038,1
34850,3
7590,3
77856,3
74421,3
38685,1
19318,1
48814,3
64803,2
22900,3
74130,1
21571,3
65802,3
63396,1
12195,1
19425,0
46557,3
22732,3
39266,2
61290,3
24486,1
61713,0
10645,1
23422,3
28812,1
15646,3
47369,1
65388,2
11030,3
71862,0
65683,1
33424,3
29572,1
75105,3
26337,1
69554,1
70094,0
9332,3
20563,1
70960,1
7085,3
3413,3
5456,0
76053,0
13482,3
43114,0
17927,1
20733,3
48991,0
3532,1
66676,1
44963,3
48074,3
42404,1
74316,1
47578,0
39164,1
43861,0
62840,1
67473,1
47350,3
45321,3
33571,1
46253,1
35552,3
59532,3
30000,1
35095,0
75753,1
59866,3
44088,1
72566,1
32998,3
32970,1
75573,0
48864,1
72464,1
35102,0
13607,3
50641,3
80192,1
57079,3
48654,3
44090,1
66796,0
41982,1
26427,1
60175,0
31146,1
42326,3
25072,1
54718,3
40185,3
65178,3
65487,3
18749,1
72945,1
76144,3
80103,1
69845,3
76936,1
65400,1
15475,0
47520,3
78721,1
57068,3
68617,1
78852,1
64299,3
53408,1
73832,3
68994,1
51792,3
14897,1
48229,1
76626,0
22585,3
33135,1
20122,3
38283,0
59917,1
65257,3
60265,1
45788,3
38663,3
8319,3
40322,3
44391,3
45522,3
72768,3
18186,0
1862,3
53241,3
32835,3
79754,1
33224,3
44388,1
21694,3
80411,0
12977,3
26012,0
66349,0
63849,1
18189,0
31871,1
48978,1
74921,3
31189,3
75606,0
47461,3
66840,0
49182,1
54004,1
34905,0
13137,3
29044,1
31902,1
41074,2
35930,1
29543,3
11084,0
52518,3
15834,0
13339,3
52454,0
18085,0
50157,1
2700,3
60225,0
73229,0
65508,1
7242,1
32059,3
9112,3
3695,3
45835,3
32693,3
77622,0
80593,0
37455,3
3963,3
45358,0
51538,1
33067,0
76935,1
7587,3
31339,1
51123,3
64878,1
7124,3
59599,3
79034,3
62647,3
34608,3
79593,3
77159,0
1228,3
59120,3
34486,0
23643,0
31171,3
38061,2
69655,0
10739,1
964,1
65401,3
13913,3
30845,3
22129,3
69483,3
64924,3
7839,1
40735,3
64220,1
1581,1
32846,3
56715,3
31696,0
10953,1
74674,3
2566,3
72431,0
22586,3
14272,1
20303,0
58240,0
3774,1
29070,0
2183,1
57401,1
43087,3
1958,3
6886,3
9570,3
11043,1
44933,3
16763,1
67825,3
58935,3
40797,3
9219,0
49371,3
12869,1
53319,1
21487,0
75387,3
49934,0
57726,3
6635,3
72362,3
15770,1
38726,3
57282,3
7938,1
68179,3
79794,3
7488,3
46643,1
69886,3
68413,0
21997,1
10833,1
42973,1
21306,3
32988,1
59490,3
50692,1
77215,1
4125,3
32149,0
2788,3
28436,1
31404,3
76761,3
74375,3
54128,1
10116,0
64639,1
36139,0
73028,1
73465,0
65126,1
62504,3
23268,3
18204,0
59023,1
48119,3
75090,3
31712,0
71991,3
67930,0
54697,0
78622,0
67267,3
32691,3
77524,1
47052,1
51623,1
14415,3
36554,1
42414,3
72415,3
23363,1
36312,3
64083,3
36115,3
52483,3
44156,1
34482,1
79417,3
11423,0
74789,3
45047,1
31979,0
9933,0
74194,3
69332,1
68889,3
34426,0
